contract,paths,time
16159,53,623.231783
16160,53,583.278124
16161,53,601.426385
16162,53,589.713749
16163,53,612.079572
16164,53,623.757768
16165,53,607.632225
16166,53,593.292415
16167,53,612.401949
16168,53,594.454838
16169,53,608.188852
16170,53,602.971953
16171,53,633.088206
16172,53,642.966178
16173,53,605.104799
16174,53,616.772195
16175,53,617.621677
16176,53,628.614243
16177,53,644.167380
16178,53,630.657970
16179,53,611.548471
16180,53,610.136532
16181,53,594.721279
16182,53,571.467775
16183,53,605.021231
16184,53,600.740467
16185,53,608.348759
16186,53,635.192160
16187,53,589.770298
16188,53,632.503239
16189,53,641.085641
16190,53,621.330414
16191,53,631.494775
16192,53,609.191865
16193,53,599.532016
16194,53,634.077373
16195,53,607.102659
16196,53,616.918993
16197,53,596.228685
16198,53,601.429403
16199,53,611.276559
16200,53,660.927768
16201,53,626.997170
16202,53,608.534864
16203,53,632.830723
16204,53,611.974532
16205,53,604.750804
16206,53,647.595849
16207,53,609.937804
16208,53,644.204048
16209,53,628.159636
16210,53,622.718538
16211,53,621.271775
16212,53,664.879446
16213,53,605.792584
16214,53,619.188043
16215,53,633.473483
16216,53,595.324768
16217,53,603.975920
16218,53,622.787350
16219,53,576.965310
16220,53,647.418992
16221,53,577.620390
16222,53,591.810678
16223,53,599.542993
16224,53,622.568684
16225,53,610.202961
16226,53,606.473627
16227,53,630.608550
16228,53,645.017348
16229,53,641.309166
16230,53,606.035429
16231,53,597.617791
16232,53,602.144254
16233,53,590.242176
16234,53,588.328559
16235,53,634.533159
16236,53,622.326616
16237,53,609.824651
16238,53,608.424023
16239,53,636.180888
16240,53,633.604813
16241,53,603.621560
16242,53,616.835944
16243,53,630.537510
16244,53,598.588967
16245,53,634.164900
16246,53,617.889696
16247,53,594.179837
16248,53,604.580379
16249,53,603.839002
16250,53,603.887150
16251,53,596.820672
16252,53,614.960391
16253,53,624.462378
16254,53,624.879487
16255,53,618.112496
16256,53,595.393489
16257,53,587.051207
16258,53,621.748639
16259,53,618.800543
16260,53,642.563692
16261,53,588.262946
16262,53,598.043033
16263,53,597.193503
16264,53,645.250613
16265,53,605.579270
16266,53,627.420535
16267,53,637.705112
16268,53,604.711614
16269,53,597.204856
16270,53,607.790688
16271,53,606.818745
16272,53,603.563817
16273,53,623.388568
16274,53,629.723455
16275,53,606.617743
16276,53,652.131489
16277,53,582.331311
16278,53,601.130467
16279,53,586.360883
16280,53,606.500107
16281,53,293.917800
16282,53,601.197912
16283,53,598.299225
16284,53,597.638995
16285,53,614.345724
16286,53,606.263593
16287,53,632.752781
16288,53,618.584794
16289,53,605.531037
16290,53,619.098762
16291,53,598.156443
16292,53,637.860955
16293,53,582.683626
16294,53,598.988354
16295,53,594.208806
16296,53,610.951873
16297,53,580.732295
16298,53,605.942941
16299,53,663.203548
16300,53,640.472308
16301,53,647.340725
16302,53,594.028433
16303,53,635.011304
16304,53,604.530629
16305,53,629.859258
16306,53,608.803753
16307,53,621.657770
16308,53,607.194702
16309,53,620.346872
16310,53,583.916601
16311,53,597.243449
16312,53,603.331110
16313,53,603.142364
16314,53,608.240445
16315,53,626.566447
16316,53,629.477397
16317,53,635.804342
16318,53,604.366647
16319,53,606.950000
16320,53,604.909434
16321,53,647.945187
16322,53,633.145636
16323,53,586.361796
16324,53,626.039285
16325,53,616.844564
16326,53,585.604563
16327,53,602.965953
16328,53,628.829304
16329,53,610.840970
16330,53,596.046854
16331,53,627.468263
16332,53,604.252295
16333,53,624.635625
16334,53,607.875304
16335,53,629.566479
16336,53,586.219605
16337,53,621.848970
16338,53,287.954432
16339,53,592.911630
16340,53,604.850931
16341,53,600.388369
16342,53,602.041290
16343,53,601.302108
16344,53,636.186945
16345,53,627.343714
16346,53,594.942629
16347,53,634.329520
16348,53,601.597752
16349,53,603.647416
16350,53,601.663534
16351,53,594.914966
16352,53,601.673174
16353,53,618.740590
16354,53,613.023145
16355,53,612.373052
16356,53,630.827706
16357,53,615.159028
16358,53,634.271096
16359,53,603.325088
16360,53,591.457796
16361,53,611.208915
16362,53,601.727301
16363,53,606.611065
16364,53,613.739520
16365,53,644.108228
16366,53,602.457109
16367,53,590.380436
16368,53,589.522120
16369,53,619.375903
16370,53,603.801164
16371,53,643.587665
16372,53,635.770449
16373,53,606.765547
16374,53,660.570712
16375,53,602.844894
16376,53,608.419680
16377,53,612.866513
16378,53,652.560959
16379,53,609.490041
16380,53,600.228391
16381,53,651.337970
16382,53,613.109518
16383,53,643.124096
16384,53,626.304929
16385,53,598.136289
16386,53,594.848379
16387,53,593.440680
16388,53,604.254299
16389,53,610.210303
16390,53,620.113714
16391,53,603.538915
16392,53,634.541821
16393,53,598.222370
16394,53,584.143042
16395,53,637.426605
16396,53,585.397903
16397,53,600.025393
16398,53,598.110008
16399,53,591.502558
16400,53,658.070120
16401,53,636.017822
16402,53,629.699723
16403,53,629.194139
16404,53,600.816452
16405,53,608.704228
16406,53,603.362505
16407,53,610.350199
16408,53,612.729409
16409,53,602.814631
16410,53,621.211734
16411,53,656.905496
16412,53,606.625131
16413,53,608.679582
16414,53,642.214520
16415,53,605.729874
16416,53,601.780340
16417,53,610.976843
16418,53,589.722392
16419,53,585.578541
16420,53,617.474550
16421,53,589.166745
16422,53,600.673264
16423,53,618.877644
16424,53,677.074937
16425,53,599.806505
16426,53,603.102332
16427,53,602.048362
16428,53,611.707257
16429,53,608.053542
16430,53,609.778024
16431,53,600.148843
16432,53,585.662032
16433,53,624.247486
16434,53,593.108388
16435,53,606.324217
16436,53,605.608506
16437,53,585.614798
16438,53,625.400141
16439,53,615.882912
16440,53,615.562083
16441,53,608.538267
16442,53,590.796166
16443,53,584.210603
16444,53,602.975050
16445,53,606.644216
16446,53,603.532305
16447,53,685.738740
16448,53,597.902031
16449,53,651.923510
16450,53,629.604041
16451,53,644.942837
16452,53,605.735810
16453,53,654.189562
16454,53,591.164946
16455,53,608.306842
16456,53,625.996389
16457,53,630.804231
16458,53,587.482473
16459,53,603.560491
16460,53,638.649493
16461,53,679.089355
16462,53,611.362224
16463,53,628.527910
16464,53,587.451350
16465,53,616.377145
16466,53,618.311528
16467,53,605.372685
16468,53,644.512943
16469,53,621.744410
16470,53,602.688237
16471,53,628.393266
16472,53,590.357504
16473,53,605.724340
16474,53,591.412925
16475,53,603.955312
16476,53,606.919245
16477,53,599.490062
16478,53,623.126250
16479,53,610.890946
16480,53,635.551681
16481,53,657.934341
16482,53,611.344815
16483,53,619.986450
16484,53,626.197722
16485,53,625.954449
16486,53,665.918568
16487,53,598.305178
16488,53,609.162734
16489,53,628.366599
16490,53,647.049277
16491,53,617.618062
16492,53,601.804874
16493,53,644.454282
16494,53,624.640013
16495,53,646.260258
16496,53,583.417908
16497,53,623.459845
16498,53,599.377948
16499,53,591.128346
16500,53,604.123938
16501,53,630.078733
16502,53,604.356123
16503,53,585.859371
16504,53,631.784593
16505,53,587.254794
16506,53,601.826340
16507,53,584.639350
16508,53,586.736356
16509,53,604.685887
16510,53,623.309779
16511,53,618.531745
16512,53,601.788685
16513,53,664.592144
16514,53,602.564242
16515,53,600.147915
16516,53,621.287481
16517,53,604.198023
16518,53,605.216759
16519,53,584.507800
16520,53,599.976359
16521,53,615.496894
16522,53,590.292567
16523,53,607.086142
16524,53,647.753538
16525,53,590.951868
16526,53,594.686581
16527,53,633.136916
16528,53,606.784480
16529,53,630.912753
16530,53,604.906686
16531,53,608.933730
16532,53,594.067824
16533,53,595.948005
16534,53,634.211760
16535,53,592.614280
16536,53,631.327812
16537,53,603.687171
16538,53,650.596618
16539,53,605.466591
16540,53,610.962740
16541,53,604.437604
16542,53,590.728520
16543,53,602.983525
16544,53,598.672841
16545,53,580.700304
16546,53,615.230868
16547,53,613.356214
16548,53,604.775995
16549,53,587.180669
16550,53,609.210113
16551,53,611.878215
16552,53,598.070109
16553,53,611.206703
16554,53,616.842531
16555,53,660.515611
16556,53,618.486028
16557,53,629.003618
16558,53,611.092790
16559,53,594.347195
16560,53,646.996463
16561,53,602.909658
16562,53,646.202941
16563,53,610.988142
16564,53,610.932139
16565,53,593.711169
16566,53,614.156339
16567,53,598.294444
16568,53,609.387557
16569,53,592.618604
16570,53,608.784322
16571,53,620.982029
16572,53,591.531248
16573,53,608.690694
16574,53,600.091844
16575,53,655.067597
16576,53,590.676094
16577,53,612.217169
16578,53,592.822277
16579,53,592.158772
16580,53,617.748197
16581,53,587.890654
16582,53,609.055678
16583,53,605.589157
16584,53,625.846806
16585,53,637.346240
16586,53,648.768210
16587,53,608.546938
16588,53,602.050674
16589,53,647.991687
16590,53,651.246225
16591,53,693.870296
16592,53,594.852591
16593,53,640.350953
16594,53,606.021283
16595,53,637.977924
16596,53,640.918349
16597,53,589.067641
16598,53,613.072264
16599,53,617.224621
16600,53,641.016130
16601,53,627.029759
16602,53,598.636692
16603,53,613.182184
16604,53,611.170492
16605,53,603.910212
16606,53,605.881160
16607,53,601.041041
16608,53,633.132436
16609,53,597.497307
16610,53,597.638276
16611,53,587.237301
16612,53,603.439963
16613,53,626.364648
16614,53,604.822521
16615,53,597.183881
16616,53,605.134305
16617,53,585.287839
16618,53,608.723881
16619,53,607.308313
16620,53,602.039997
16621,53,614.175026
16622,53,628.832663
16623,53,611.802660
16624,53,597.585728
16625,53,616.717228
16626,53,598.869037
16627,53,596.484303
16628,53,630.378561
16629,53,605.426984
16630,53,582.241602
16631,53,602.210720
16632,53,563.624630
16633,53,631.925256
16634,53,627.773051
16635,53,603.172047
16636,53,613.765133
16637,53,656.539796
16638,53,618.051015
16639,53,610.591742
16640,53,595.717346
16641,53,598.473417
16642,53,596.676980
16643,53,616.741804
16644,53,595.638152
16645,53,611.237667
16646,53,634.877980
16647,53,588.639950
16648,53,602.631000
16649,53,601.986485
16650,53,601.153889
16651,53,626.215535
16652,53,597.382503
16653,53,581.524403
16654,53,621.928913
16655,53,603.258094
16656,53,602.253273
16657,53,631.816870
16658,53,610.302270
16659,53,647.796024
16660,53,628.365492
16661,53,608.046548
16662,53,604.748448
16663,53,635.898772
16664,53,605.863838
16665,53,635.458803
16666,53,611.439635
16667,53,588.807596
16668,53,602.298422
16669,53,598.145641
16670,53,604.949723
16671,53,604.356003
16672,53,601.769815
16673,53,636.083340
16674,53,609.693045
16675,53,629.124386
16676,53,584.480027
16677,53,641.298890
16678,53,599.319987
16679,53,602.354332
16680,53,615.120753
16681,53,600.666291
16682,53,636.149561
16683,53,612.858937
16684,53,603.468782
16685,53,578.641405
16686,53,590.278483
16687,53,617.492951
16688,53,596.677981
16689,53,602.890779
16690,54,1800.531871
16691,54,1588.899608
16692,54,601.536139
16693,54,616.936663
16694,55,366.720897
16695,55,372.083412
16696,56,1805.896524
16697,56,1606.637158
16698,56,1637.713987
16699,57,706.490297
16700,57,1583.354404
16701,58,726.022200
16702,58,1502.373942
16703,58,1807.741562
16704,59,3160.957207
16705,59,1960.149581
16706,59,5506.994361
16707,60,1927.189280
16708,61,25.869124
16709,61,24.533451
16710,61,26.157941
16711,62,6567.584036
16712,62,1801.064677
16713,62,6630.672978
16714,62,6517.417066
16715,63,6795.678951
16716,63,1258.853847
16717,63,6696.248023
16718,63,4236.636200
16719,64,360.769725
16720,64,354.692806
16721,64,2793.895962
16722,64,2880.822172
16723,64,372.250393
16724,65,2002.272124
16725,65,12088.503748
16726,65,1997.215352
16727,65,2031.110486
16728,65,1998.877561
16729,65,2146.464496
16730,65,2013.046482
16731,65,2119.667950
16732,65,2032.588098
16733,65,2020.930447
16734,65,1800.810789
16735,65,2050.518477
16736,65,1999.316503
16737,65,2072.707750
16738,66,328.951701
16739,67,1924.799654
16740,69,31.611058
16741,69,30.672739
16742,69,31.736760
16743,69,32.110604
16744,69,31.496312
16745,69,30.078128
16746,69,32.353433
16747,69,1367.084109
16748,69,41.240040
16749,69,31.671573
16750,69,31.711297
16751,69,30.917841
16752,69,32.121565
16753,69,30.157361
16754,69,31.883268
16755,69,31.871711
16756,69,32.474891
16757,69,30.041410
16758,69,1391.133117
16759,69,33.173206
16760,69,33.867458
16761,69,31.667351
16762,70,763.099795
16763,70,1416.173804
16764,71,1372.108064
16765,71,2178.219603
16766,73,3615.872839
16767,74,419.143357
16768,74,2158.497824
16769,76,5397.697333
16770,77,1229.946463
16771,77,1230.740873
16772,78,1256.005871
16773,78,1241.208522
16774,78,1186.787450
16775,79,1249.398629
16776,79,199.421345
16777,79,195.682795
16778,79,1279.824781
16779,79,1245.349670
16780,79,1237.704866
16781,79,119.301139
16782,79,1242.708298
16783,79,192.968551
16784,79,196.720634
16785,79,1264.893452
16786,79,115.445370
16787,79,351.331273
16788,80,1244.980403
16789,80,1229.938463
16790,80,1415.979505
16791,80,1241.845224
16792,80,1221.431360
16793,80,354.745333
16794,80,1270.484460
16795,80,2240.758012
16796,80,1243.654054
16797,80,1231.356407
16798,81,1262.608314
16799,81,1245.347170
16800,81,1246.539556
16801,81,1239.919437
16802,82,1539.469527
16803,82,1255.841568
16804,82,1261.968067
16805,82,1284.546090
16806,82,1251.590767
16807,82,1511.169505
16808,82,1275.095418
16809,82,1276.675296
16810,82,1271.768687
16811,83,1297.177118
16812,83,1256.319944
16813,83,1281.077749
16814,83,3545.940181
16815,83,1291.428004
16816,83,1253.524209
16817,83,1270.165130
16818,83,1245.240259
16819,83,1468.354378
16820,83,1271.918351
16821,83,1260.078082
16822,83,10114.688808
16823,83,1280.421224
16824,84,1297.438248
16825,84,1280.760201
16826,84,1281.397112
16827,84,1294.851349
16828,84,1260.074993
16829,84,1240.255229
16830,84,1506.797636
16831,84,1268.273273
16832,84,1338.682064
16833,84,1260.194179
16834,84,1283.042801
16835,84,1282.515772
16836,84,1272.046312
16837,84,1295.734271
16838,84,1286.542521
16839,84,1287.664642
16840,84,1283.604837
16841,84,1258.780400
16842,84,1279.228853
16843,84,1252.859911
16844,85,1286.200769
16845,85,1313.235976
16846,85,1279.665470
16847,85,1288.970284
16848,85,4381.950209
16849,85,1277.149000
16850,85,1307.608953
16851,85,1285.223411
16852,85,1300.196071
16853,85,1315.320167
16854,85,1309.974583
16855,85,1297.231890
16856,85,1303.461590
16857,85,1270.924054
16858,85,1336.576213
16859,85,1248.873856
16860,85,1270.623455
16861,85,1265.486081
16862,85,1309.599122
16863,85,1290.690176
16864,85,1300.574087
16865,85,1578.296572
16866,85,1327.444193
16867,85,1527.448217
16868,85,1316.991682
16869,85,1285.477046
16870,85,1376.391431
16871,85,1273.313115
16872,85,1297.039489
16873,85,1248.189117
16874,85,1281.122358
16875,85,1299.563771
16876,85,1316.744530
16877,85,1262.281891
16878,86,1544.389029
16879,86,1534.993714
16880,86,1530.027800
16881,86,1596.026228
16882,86,1532.771322
16883,86,1546.435779
16884,86,1518.260355
16885,86,1499.430733
16886,86,1524.362917
16887,86,1545.158451
16888,86,1611.093389
16889,86,1537.591343
16890,86,1556.970320
16891,86,1592.711898
16892,86,1620.096023
16893,86,1548.913330
16894,86,1555.883934
16895,86,1540.683491
16896,86,1582.576159
16897,86,1583.832398
16898,86,1488.316665
16899,86,1534.239312
16900,86,1553.334901
16901,86,1689.698415
16902,86,1550.395288
16903,86,1613.324312
16904,86,1575.403309
16905,86,1537.349218
16906,86,1544.914632
16907,86,1503.350741
16908,86,1601.552622
16909,86,1521.311466
16910,86,1581.418983
16911,86,1522.393405
16912,86,1587.835551
16913,86,1532.991118
16914,86,1522.690690
16915,86,1537.441222
16916,86,1649.145441
16917,86,1496.269798
16918,86,1579.261442
16919,86,1600.695470
16920,86,1614.662442
16921,86,1554.157376
16922,86,1539.171589
16923,86,1528.889842
16924,86,1545.448893
16925,86,1589.210130
16926,86,1537.309725
16927,86,1636.817397
16928,86,1584.969320
16929,86,1534.398688
16930,86,1514.597183
16931,86,1560.584989
16932,86,1488.983988
16933,86,1617.988834
16934,86,1515.252984
16935,86,1522.926823
16936,86,1535.544584
16937,86,1536.662647
16938,86,1520.026591
16939,86,1663.651885
16940,86,1569.942227
16941,86,1526.738866
16942,86,1576.477251
16943,86,1537.885404
16944,86,1567.580279
16945,86,1531.524288
16946,86,1565.631830
16947,86,1548.093612
16948,86,1555.678702
16949,86,1528.327495
16950,86,1585.475079
16951,86,1582.389143
16952,86,1555.999583
16953,86,1540.872388
16954,86,1685.642193
16955,86,1488.094934
16956,86,1639.187121
16957,86,1541.761135
16958,86,1496.317949
16959,86,1553.127159
16960,86,1544.807560
16961,86,1576.162239
16962,86,1615.265563
16963,86,1550.262793
16964,86,1533.457122
16965,86,1484.864137
16966,86,1509.134257
16967,86,1603.857142
16968,86,1607.643050
16969,86,1535.070011
16970,86,1515.602868
16971,86,1605.245860
16972,86,1541.814507
16973,86,1509.416967
16974,86,1583.938807
16975,86,1570.988373
16976,86,1542.778440
16977,86,1522.619437
16978,86,1612.284426
16979,86,1578.026746
16980,86,1549.383835
16981,86,1598.892146
16982,86,1540.404725
16983,86,1531.881981
16984,86,1601.914574
16985,86,1587.267505
16986,86,1624.349086
16987,86,1562.663852
16988,86,1633.057395
16989,86,1547.582852
16990,86,1497.382477
16991,86,1488.033741
16992,86,1638.872289
16993,86,1538.472356
16994,86,1576.295463
16995,86,1556.495202
16996,86,1543.050672
16997,86,1530.475395
16998,86,1608.339765
16999,86,1531.949460
17000,86,1528.421889
17001,86,1546.050143
17002,86,1561.722346
17003,86,1634.051958
17004,86,1547.971793
17005,86,1583.626309
17006,86,1565.040561
17007,86,1614.814117
17008,86,1708.523064
17009,86,1528.858300
17010,86,1548.911669
17011,86,1546.786261
17012,86,1491.806435
17013,86,1514.412044
17014,86,1496.161151
17015,86,1541.961694
17016,86,1526.570754
17017,86,1581.794920
17018,86,1484.147645
17019,86,1618.916085
17020,86,1549.971376
17021,86,1586.532533
17022,86,1607.327643
17023,86,1548.212626
17024,86,1551.267837
17025,86,1537.432112
17026,86,1571.852004
17027,86,1573.497748
17028,86,1546.311163
17029,86,1554.640694
17030,86,1510.623739
17031,86,1535.667242
17032,86,1540.159146
17033,86,1544.190872
17034,86,1474.462885
17035,86,1505.572822
17036,86,1430.666983
17037,86,1654.555133
17038,86,1522.170153
17039,86,1506.062860
17040,86,1546.345207
17041,86,1540.955516
17042,86,1518.302742
17043,86,1544.404094
17044,86,1538.915326
17045,86,1541.558777
17046,86,1513.405769
17047,86,1559.135690
17048,86,1494.280631
17049,86,1578.580705
17050,86,1553.493410
17051,86,1523.229138
17052,86,1523.324744
17053,86,1565.690618
17054,86,1560.679344
17055,86,1554.515726
17056,86,1580.366591
17057,86,1452.072602
17058,86,1638.594905
17059,86,1502.745116
17060,86,1503.697606
17061,86,1491.724065
17062,86,1594.188757
17063,86,1612.333980
17064,86,1554.583049
17065,86,1523.374526
17066,86,1537.787491
17067,86,1530.152774
17068,86,1576.844298
17069,86,1541.969512
17070,86,1699.307801
17071,86,1539.031652
17072,86,1530.134449
17073,86,1579.170389
17074,86,1590.407020
17075,86,1578.741440
17076,86,1549.997401
17077,86,1525.874390
17078,86,1576.585113
17079,86,1548.878006
17080,86,1496.877141
17081,86,1624.303781
17082,86,1542.473494
17083,86,1566.375705
17084,86,1541.303786
17085,86,1631.652538
17086,86,1549.619238
17087,86,1504.231155
17088,86,1594.971898
17089,86,1546.970068
17090,86,1533.920794
17091,86,1562.636793
17092,86,1576.172106
17093,86,1516.238465
17094,86,1613.268386
17095,86,1636.783261
17096,86,1486.732167
17097,86,1584.405047
17098,86,1553.580794
17099,86,1541.256211
17100,86,1603.301886
17101,86,1542.345807
17102,86,1518.395752
17103,86,1549.269749
17104,86,1500.401974
17105,86,1522.309241
17106,86,1526.615692
17107,86,1501.877496
17108,86,1515.159366
17109,86,1525.054774
17110,86,1541.903025
17111,86,1641.551356
17112,86,1548.082391
17113,86,1544.880548
17114,86,1494.096781
17115,86,1550.069633
17116,86,1542.971294
17117,86,1625.499783
17118,86,1546.228575
17119,86,1592.336079
17120,86,1540.925469
17121,86,1586.262645
17122,86,1593.728831
17123,86,1586.792363
17124,86,1534.321665
17125,86,1588.514958
17126,86,1564.823593
17127,86,1529.286285
17128,86,1521.874076
17129,86,1496.771081
17130,86,1568.699698
17131,86,1569.449897
17132,86,1549.347743
17133,86,1538.823601
17134,86,1490.607715
17135,86,1583.666679
17136,86,1576.139096
17137,86,1560.710096
17138,86,1591.484116
17139,86,1540.788107
17140,86,1548.473199
17141,86,1506.415401
17142,86,1521.592291
17143,86,1490.807956
17144,86,1519.886004
17145,86,1533.040518
17146,86,1653.405642
17147,86,1528.261985
17148,86,1582.165360
17149,86,1523.148000
17150,86,1571.033893
17151,86,1483.008375
17152,86,1561.361742
17153,86,1495.969285
17154,86,1632.619451
17155,86,1523.803214
17156,86,1616.309535
17157,86,1555.973077
17158,86,1541.726376
17159,86,1499.848163
17160,86,1477.205778
17161,86,1540.579501
17162,86,1510.420818
17163,86,1541.174086
17164,86,1527.422092
17165,86,1590.665250
17166,86,1552.912393
17167,86,1544.158037
17168,86,1554.922688
17169,86,1527.069753
17170,86,1530.531248
17171,86,1545.523924
17172,86,1576.870155
17173,86,1620.007900
17174,86,1583.908959
17175,86,1514.743612
17176,86,1586.971559
17177,86,1524.282133
17178,86,1519.976516
17179,86,1494.740882
17180,86,1587.300661
17181,86,1608.703398
17182,86,1548.373094
17183,86,1547.773113
17184,86,1569.699345
17185,86,1507.407409
17186,86,1575.979573
17187,86,1491.000043
17188,86,1540.545570
17189,86,1526.160662
17190,86,1531.716065
17191,86,1579.115437
17192,86,1542.649505
17193,86,1563.955879
17194,86,1566.596742
17195,86,1589.586014
17196,86,1535.459751
17197,86,1561.408965
17198,86,1599.362204
17199,86,1525.870050
17200,86,1623.622788
17201,86,1608.732919
17202,86,1615.223564
17203,86,1561.662178
17204,86,1529.644470
17205,86,1565.275739
17206,86,1568.648617
17207,86,1504.569278
17208,86,1654.830239
17209,86,1573.609673
17210,86,1494.360316
17211,86,1558.953118
17212,86,1538.039634
17213,86,1575.686196
17214,86,1606.409952
17215,86,1551.348920
17216,86,1607.884750
17217,86,1501.670670
17218,86,1565.531562
17219,86,1536.377307
17220,86,1686.662173
17221,86,1532.637217
17222,86,1520.964405
17223,86,1609.624668
17224,86,1595.784871
17225,86,1608.662114
17226,86,1549.351306
17227,86,1556.960024
17228,86,1547.650526
17229,86,1570.785025
17230,86,1508.495276
17231,86,1502.790642
17232,86,1484.269233
17233,86,1541.423868
17234,86,1592.375282
17235,86,1514.447169
17236,86,1543.129616
17237,86,1568.573850
17238,86,1547.500381
17239,86,1547.805500
17240,86,1539.974904
17241,86,1502.169217
17242,86,1514.175888
17243,86,1522.564770
17244,86,1528.203229
17245,86,1508.146162
17246,86,1484.749926
17247,86,1489.982757
17248,86,1511.655066
17249,86,1553.454853
17250,86,1547.144996
17251,86,1631.850526
17252,86,1554.425727
17253,86,1535.193004
17254,86,1518.353453
17255,86,1562.197946
17256,86,1600.105718
17257,86,1621.775543
17258,86,1568.477160
17259,86,1520.142765
17260,86,1550.028157
17261,86,1536.124118
17262,86,1522.669128
17263,86,1545.516842
17264,86,1553.932381
17265,86,1551.377608
17266,86,1564.046695
17267,86,1597.203513
17268,86,1569.889339
17269,86,1541.793662
17270,86,1575.085051
17271,86,1540.136646
17272,86,1605.211180
17273,86,1547.394392
17274,86,1546.231502
17275,86,1596.324787
17276,86,1513.118711
17277,86,1542.563449
17278,86,1538.961825
17279,86,1504.556954
17280,86,1556.850556
17281,86,1572.923832
17282,86,1615.025684
17283,86,1513.090258
17284,86,1522.844508
17285,86,1588.284820
17286,86,1540.115485
17287,86,1501.326336
17288,86,1546.803826
17289,86,1531.425899
17290,86,1525.079523
17291,86,1563.529988
17292,86,1559.516508
17293,86,1600.213821
17294,86,1517.337944
17295,86,1562.517421
17296,86,1530.089926
17297,86,1596.433754
17298,86,1509.739956
17299,86,1556.210212
17300,86,1648.726736
17301,86,1599.585629
17302,86,1518.056823
17303,86,1556.966807
17304,86,1575.189741
17305,86,1598.356682
17306,86,1581.753922
17307,86,1510.848354
17308,86,1523.691103
17309,86,1549.897738
17310,86,1584.850822
17311,86,1503.546614
17312,86,1570.919445
17313,86,1538.126651
17314,86,1598.317345
17315,86,1551.282522
17316,86,1565.316671
17317,86,1553.198154
17318,86,1528.514432
17319,86,1528.380300
17320,86,1481.362928
17321,86,1483.529546
17322,86,1509.840445
17323,86,1537.305763
17324,86,1534.961425
17325,86,1505.412472
17326,86,1590.162496
17327,86,1495.524161
17328,86,1488.396341
17329,86,1545.554758
17330,86,1539.100773
17331,86,1550.658190
17332,86,1520.627035
17333,86,1538.783390
17334,86,1530.551649
17335,86,1530.106769
17336,86,1481.575307
17337,86,1564.683923
17338,86,1537.398160
17339,86,1568.172440
17340,86,1527.647274
17341,86,1563.438317
17342,86,1521.043963
17343,86,1448.419140
17344,86,1525.497897
17345,86,1540.539896
17346,86,1576.831138
17347,86,1530.254977
17348,86,1580.428618
17349,86,1578.651434
17350,86,1563.589041
17351,86,1545.915933
17352,86,1612.742016
17353,86,1536.126622
17354,86,1507.658461
17355,86,1543.046516
17356,86,1620.966933
17357,86,1573.684349
17358,86,1489.691122
17359,86,1544.181493
17360,86,1545.488248
17361,86,1504.075215
17362,86,795.607691
17363,86,1558.287606
17364,86,1547.897567
17365,86,1521.753781
17366,86,1593.451169
17367,86,1553.351118
17368,86,1526.311586
17369,86,1581.622742
17370,86,1527.217197
17371,86,1588.889194
17372,86,1569.187833
17373,86,1503.291833
17374,86,1520.604655
17375,86,1563.991921
17376,86,1573.247130
17377,86,1611.064361
17378,86,1550.598527
17379,86,1526.837194
17380,86,1535.968452
17381,86,1566.569169
17382,86,1583.600848
17383,86,1530.334167
17384,86,1619.680771
17385,86,1508.859913
17386,86,1554.832693
17387,86,1513.048045
17388,86,1519.940004
17389,86,1506.531653
17390,86,1579.260260
17391,86,1571.352212
17392,86,1596.172947
17393,86,1606.253037
17394,86,1543.620671
17395,86,1531.399257
17396,86,1613.148371
17397,86,1542.157670
17398,86,1626.398981
17399,86,1556.463584
17400,86,1504.233987
17401,86,1615.999773
17402,86,1521.078144
17403,86,1534.571145
17404,86,1576.885444
17405,86,1547.219617
17406,86,1525.570153
17407,86,1539.852590
17408,86,1546.841160
17409,86,1513.523097
17410,86,1493.709987
17411,86,1589.942886
17412,86,1532.374608
17413,86,1545.637030
17414,86,1572.108378
17415,86,1582.406669
17416,86,1574.618335
17417,86,1601.656297
17418,86,1521.424928
17419,86,1550.539801
17420,86,1499.912679
17421,86,1563.510956
17422,86,1529.070105
17423,86,1564.651808
17424,86,1506.328213
17425,86,1531.605662
17426,86,1524.756467
17427,86,1569.391421
17428,86,1540.699151
17429,86,1540.115342
17430,86,1577.789588
17431,86,1529.864288
17432,86,1538.873352
17433,86,1525.513591
17434,86,1568.292253
17435,86,1590.908387
17436,86,1670.254521
17437,86,1545.179671
17438,86,1514.551465
17439,86,1534.069811
17440,86,1521.164276
17441,86,1542.318995
17442,86,1573.328495
17443,86,1579.460176
17444,86,1586.935117
17445,86,1606.380510
17446,86,1525.337412
17447,86,1599.358268
17448,86,1535.575217
17449,86,771.914508
17450,86,1537.695552
17451,86,1559.513952
17452,86,1609.707312
17453,86,1560.332041
17454,86,1547.270696
17455,86,1559.295370
17456,86,1576.103802
17457,86,1551.681972
17458,86,1542.448666
17459,86,1479.842882
17460,86,1578.904589
17461,86,1526.266770
17462,86,1532.534722
17463,86,1590.704080
17464,86,1572.277347
17465,86,1518.387920
17466,86,1547.704340
17467,86,1551.016582
17468,86,1529.350476
17469,86,1496.532992
17470,86,1549.543761
17471,86,1572.418584
17472,86,1577.722884
17473,86,1567.552433
17474,86,1541.924627
17475,86,1510.224382
17476,86,1705.617907
17477,86,1528.061521
17478,86,1589.061486
17479,86,1566.508177
17480,86,1558.513987
17481,86,1523.117797
17482,86,1539.401131
