txid worth
0x907ba1538e52626380c3407358c915f7980a71715a5b3ffb50915e56da85dbac 0.155759
0x980cb54d00311fa83db59fcbdd577dff9c705daa3d1970137cac429b973cbda1 0.155550
0x4e1a320c26a5727278981db4fcf306b9695b39ba1b91b98599e08cdf75936b04 0.155437
0x9ea9e9e022fe7b48a9b894c5172060505087b24d70d4b5ed6df94e23712b4956 0.155000
0x36df709dabc6e93261a7dbe506df818da96a80c0958b70f5f1c5ccdc692db5ea 0.154963
0x340928794659c4c98fced6ad7dd206950b0fe8615bf8c6439073b93d384877c2 0.154620
0x47cdbd71b5db081cd2a7b55befabcbc0a987f93cf5aa66f2b07a2de3fa10e793 0.154569
0x0c3d13a331757f9d961c1895e1183aace9a2ff7b9da8f316fb20f0607dc37584 0.154421
0xbd295ba17278c24bead1ed194dead2dc3bcb64d771a4a0bbff516cb7d08340ec 0.154401
0xbd915c593d96a7674433046c217bd8b6b1a433f1722d43e845b61d64d8563d18 0.154011
0xa9b803b93efd8d36f233f6ec63d48809d46913492f616b35ee9101c12ed492e6 0.153791
0xc320a0ba5b6967c0375e10de833bb9c0b593c09f487381caf49fffe363564b2e 0.153600
0xeee52e7426bfe5766b35a2909bff3a08634d94bf3800d4a3ef9be8131deaff95 0.153479
0xfcd4b2f0f744938d809d3df8f465bc4812f315163cd0832a4e7a1b35f761e2b5 0.153318
0x1a9880a45b2db9ac683d68ca1fac793825c4c2804908eb9d5c7348de673eb3b1 0.153249
0x76c08717c3f4caeaa5539b7a6c075e8cc77098b68e54b47ecee6eb967ba684b3 0.153234
0x3fedc4806a1a6d0d1502c4457f3b48f488d9d630f8fe2c747aef106ac1af8633 0.153091
0xc4555dd2741437670eac5cc906e8f72157ef5e24a5dc10efae986de81382832e 0.153000
0x47959a75bf7986717c7aa478e9b90e14d318852974a1d6772c87cacba333d60f 0.152782
0x0d0bd65c745737164cc5bf22df45465f9d5be96d9e7108bc43b2d1270ab1a417 0.152501
0xdb6f33d7627f9e3ac43311554ac9537afe17d21babff8006ce016b79a6445fb7 0.152494
0xc5b8b0df8fa93ac03b72d985bb99a7deb8b4b57eb96a588d77085059446d373f 0.152455
0x453f39e006c2d0ff219534a556d706cb2ead2954b6856503fdf0629643e23162 0.152000
0x9e1d9b34716df6487c0ecaa05111430f8084de0c1a579e22d9e07fbd52fbd3c9 0.151924
0x1e2ab2f80d6dff91076b425715cadf1e7b9b1f0c4773e65a51229d6327231aa1 0.151823
0x9409784e8c2707ed9b36eeb37d123b66bd685b6e05cfd4b786181da0a83f49c6 0.151508
0x36b982c8291aee9840cc62b6cb99f1503029ab97785f18b4d715d4e9e90169d3 0.151500
0x95050009419199f2c26414b08bba6a252da1c73d927da16ca3cdb683403e83e6 0.151465
0x1c52beff26b1fe8d446dea3eb284ffaaca07b04946dac42ff9a85c9f363e45af 0.151313
0x2de263682016e756323ae0184d66a0f9cb3ef04232b394550e20842e48da0ee4 0.151210
0x603c46663a5a6a19bfe3066bf5173a55ed8017347c9c431b07f3732fbb79f533 0.151200
0x6598edf06d0ced1045a28aa687d1518fa533c8c9e768f531290fa940db164c3a 0.151164
0x2bfa1c096aa29c734b0fd1e4488f94111d5ed954eaf0a62b04a35b66a8346617 0.150999
0x383b2aa337464015886f266e61f874e54fc5eddd20759ab8fd387d941f9bbf19 0.150818
0x9f39b0084e6c629457ce8102d9c80907ebd85b795bc0023f02c9fe2bf9ccda0b 0.150676
0xaf2c4ec8f965f4972408bfc0d6e23541469186f4eb6e252e23fb70ccb51b7aad 0.150620
0xa1cf4960f0cdcceceb648bf1cf635a66cc26f212969c1e3f250f1ca777d01faf 0.150587
0xe12b399898875b2216dae13b9da949ab78f4ef5643d6d7a5be30ccc88604da77 0.150585
0x5668bb6ca3a983d3ae66b3c6bea3a420eb458c239e9e38f3b0b33dbd773dc23f 0.150550
0xd202d2d4e153b8faefeb8f9b7078dddad69d1536442ee5eb4f81fb5ea8c1aa2c 0.150538
0x9d20016c4da81857292e5c97b371dfaba327f3b9e551c02bed9d1f0e2ded517c 0.150438
0x82e4ff0fc6ab3758aa93f88d2f356fc93e098c3e6f404577ae6f27cf4457ce30 0.150000
0x7c04b0aeded6733e22804a8cf03df3c4f12c1673fe8f58208ecc4b4886eb6ec1 0.150000
0xb5d79c0df8280eb7d506c749085c069dafbb4dfcf22624c5db5423e214bfd631 0.150000
0xb91adab6b91da9b7f01b4e7d2437be39007e4eaa735924d97c6cf6170128330a 0.150000
0x31d5760b593150e2961044da340ddcf76edbf5968fd09dc94991d06c11bea5e6 0.150000
0xb5bd6954433603224bd18b0bbc95ec4b041a683efb3e88cc7ec11c2c638609ad 0.150000
0x55aec10d8f0223bd4597af199286a520e7f091d29c67f5fdd28d7e94367e1815 0.150000
0x929f74c91550c6988f4ef18a44b6215ccf4e846910f0ae172461cbc3de63c50a 0.150000
0xdcceb5915fbfc780430f4e5156cbdaf5388b2cb568741ed095f53cefe00144ed 0.150000
0x2d988bf55751bbb5e5f12d37a4028be53957970639a9a5e6957c073541db7913 0.150000
0x9c4b079b393f574625fc364dc2324a041621d8ed73100ed3652657ac99460965 0.150000
0xe5bfde4b3a3a0408c5086f246ffa1df0993de789d014ad4d87bdbae266dd394c 0.150000
0xb38357c6b550bdd9495a72739d86936d6ceeaa9e0119545a6063026919f52bde 0.150000
0xb633851a2b7dc0f9ad8e57e2bb5a986117ef6f052f2d7200d709c68608087315 0.150000
0x10debff5b7c9cfadd3c5a4558064a1c395cc6794453a9c239bb6093041ee9451 0.150000
0x37aa8ef6065ec33203b74fab2df755a5bc0cc948307099723c86d57a603d38f6 0.150000
0xb508e9a2f78fe3facedcf106b9cb5878a1f20225f95ebb1bb8af427d0fc56e6f 0.150000
0xe4979c3f5fa93a32139788c0e3fdd13130a5e2328cabb158f6ee6857adc008cf 0.150000
0x5fa076dde17a496cc5050e410346ee600d11ced32eeb2fb4b36c328f79647397 0.150000
0xf7667f6af7a2e3c5c56a63db6e58c5665cd84e45d62470be0bc92d4a4e595a27 0.150000
0xcd0d72154f5637df3f7f14af61acf9337e60f49077d76838d3345b3d0c569de8 0.150000
0x25e8f1c718e7f67ba7961d3f5029fff5b9cba95a6850463fd88af10338577503 0.150000
0x25e8f1c718e7f67ba7961d3f5029fff5b9cba95a6850463fd88af10338577503 0.150000
0xbb822367733db43a31366998e16f63caee0516f86a2a681e107146881337a8b5 0.150000
0xbabb336d5f8ac9305c296e4faa80924f92fc9c677b4be3d7a0101c09760b6d2b 0.150000
0xa4048b5db078b233ed3d5cd9e4644b1c3671cca5c828072c81ddfc9489ea501a 0.150000
0x996aafae857eecf3fe8515879674beeba72480f1171d1c6edf82de0cb6b9eed1 0.150000
0x4a8fd65d93de5bc2992f83f8693eaac35edd35674df0a09634fd9ca10734b2ec 0.150000
0xfa54b8e4ae38d7fcdef6ba0a4c07929316407bc8415b8c306830db18afc9042f 0.150000
0xdc869eb55e10093a174f9415f1d761adfe4c79da7373dbd7cb41eb3ebe464b10 0.150000
0xcbf2ebbbc89cb218563932bca764fc46f633dfdf7a7c77214991e16757b4bc81 0.150000
0xefa0cc07af7bc120a2ac9feaea4dd4585ac6003acae43e0e62cf89ef630b0934 0.150000
0x29d9161e53e8d3a627849fd603ddcfaff6853f8df12aca40c24211d1d601712a 0.150000
0x40531a349957776e82cedfcbb8cfdd4d2f837de21ed859ab208eac7acda6ba11 0.150000
0x729149859ddc4bb15dc1ef6301db2d1efa2d97f4ab08a0250a7ab8f018888c89 0.150000
0x5613b494d880d47ece432b57b13d5a42561cc940cebc602242f350c2351a33c6 0.150000
0xdd3dcab8da1ce7a61fb70810ce061abdb5ebb47bdd6617c88b18798a9a7f0d8f 0.150000
0xa4987b1273b2d93bf2b8a0dcb0d20d7598f4b550d2d983bbd6cc3d6afcb4f23e 0.150000
0x33c187aa5dbfd08f079fafa230e03913da70f2f6d530379e43d63907f5a04aa1 0.150000
0x175f2db5a33d2a8f9547dd29f1e37f257a5cb9e003daec6ac2ad53e067b4e15c 0.150000
0x61aef2a396a692586b02b27000267be2e97c1ed8fbafb3d1a92d964f40c560e2 0.150000
0x7bd27ce7700d23c70d18e3bfd0c214cc9209f407d7819d39401ea44cce0014f8 0.150000
0x7dab223ca2960dfa63fcc6209831e670506dfef8b01c175c5b4c65e5074783fd 0.150000
0xf83ba83bc535c001ecf34e376fe99bd0df0c2f1ee168eb5187cfec19e0e6bc6c 0.149921
0x4bf89c10258bb405c56c80ca84556c3355ef7e28a370284df36b4acc8dc40c0d 0.149750
0x054176cd69909f3705c46c8a6c73914545be12b2d941e860a490c581774a7821 0.149658
0x937f77cc7db1e1f33efbd5154095d53862be73865d3b50d146c20454ad4a0136 0.149626
0xeb014561a54161e6ed359dacb0f84f02e17db42307a4855a16c6e19641b0fb6f 0.149599
0xad8409634184cf2d3e8ffccc00f5e818576c4ccd10ae6a93bb52238f3763b9d6 0.149500
0x3ff62ddfc5b4fd429c31bd758727c046821cc49883fdfe387ed5c02537f41ca1 0.149500
0x75139bccccd49cb37b1e7b071b8e3568f1c5700cfeb4633ada2ffa61ec84965b 0.149500
0x74f6c1878610e6deb0943dfc76941e857314b8fad8054ee2fd3c0a57811ad0ae 0.149500
0x4f0873db94da3194fbec9c0972e847f0a5266318d9f9c0699b2de9d24419fa4a 0.149282
0x8becdfdabdf06f09317ef765609b34861a822b29625daf39558c43125ab2138c 0.149157
0x512c3eb778a14b50316a1516988d934d3511572174ea07707c5dcb60d3b07ea9 0.148954
0x3e7a95c71d4871ca7176fb2df315ee2f3b4e1e03f2422145a4bfa917e9e3c18c 0.148625
0x3d0456354f7eb5402908fe049e2365be7f356c6eedd34bf46377263c374a7a27 0.148500
0x54f95168614bacfc649275d1393e10ac71f1747a7c6d1337999fb8897d24ae2b 0.148339
0x002947d21afa25eefec52b77bd49ed095f34d126015555b6fa983a77bd6205c4 0.148154
0x4b8d844ee7f4229992ed331f97b6076da613d2975f248e43d4b50e2ef374b686 0.148133
0x583d3adf6462b11636fa7d41235c4f12f012a287b5574498e881b0187bb54a9f 0.148086
0xbd242489496608a470f797acb6ee39ed5c3aff47dbb0812714574bba77b50c96 0.147842
0x53a5dc3297444469721884cb6f60074f998d2b7dcda5350b10712849273cbf0c 0.147800
0xda7227f7d27e635b192ca1845b68dc1eb155834015b2247dd48de9c6e8c77351 0.147774
0xa7adecd9de75b127a2bc8bf07aebab906cc23be8be402e7c4d269e8f0af18857 0.147688
0x642e8ff7338b2cd8a41e8476d7125cc7e2440dc1c654a1476dc1cd4d0e6fa6ec 0.147648
0x894ffc3eb75b03c97039f88e2c0405b73360c6325bac98a48196491780d849c1 0.147632
0xa6f73f601eaaa7645eb7a18235e9d6f92d8fe8c053916b8e9800d832eac81c07 0.147282
0x56be4f94b03d558dd4a90a60ea49007284bf62f212222f114e5345fa9e58d076 0.147279
0xcf7e329c3b56123d1e22d58758c31dc9623b0bb2f68e0909148835b6c8cb0f18 0.146591
0x98c3f1a708107bba9c83f45ad5c7689a1d22e852cfb36bc9801eddbc4e2d1f8b 0.146338
0x681bafe1564f0c23a0b33781e5b17af4f0373f353948fd11d37022abf19f29c0 0.146299
0xc1bfd5b220958bc27a0dc1171c20af8b32f8a3eb2e1c0746483f39683cd1ca4a 0.146071
0x5bf96a0a617c041110483a314d8abb20de2b1bd795f17fcfe0b54aeaefccfd79 0.145987
0xcbb2273d6c9d66ecdc37fae744612180a7b9805cc1c0197d2265252683ed63ff 0.145987
0xf537cbf38c92bafe2da2fa8db7cf55613c124e9f4f741826b44683eaed1d5205 0.145674
0x84db528d54e5dc3cf940139130252c15426ecf02a2baa087c60de1227eb72a09 0.145369
0xc14071b4d9b8f641a4d0aa1e161b8bd714bba7c94e87ffd1af5421b8d9d5cd57 0.145230
0xf0ebbf83b5edd4217e9452b8ab0b78a790deeb2c295b017a93a102d6f9018004 0.145225
0x500447d2bc3f4f5ce72d3a1d5dff4aa1f31d5ccd2fae4156e9a11605291832ee 0.145191
0x513677db1ab01bf53b45967586124511d95e523eb49cbccdaa6a382d41dfae65 0.145132
0xb3e8270e190c6304d21ba20a1f9a699ee152048b71574510bb479b6861012c22 0.145096
0x9599e456fe05a01df9032b3156d6159415f3173f9762632b8a7ff5a0ed2e3053 0.145000
0xe734f65c3ccdf93a76e77763674f4a100b8406d2161256bf37b2a013d44ec081 0.145000
0x217d80ac635a278484313c0506bfb88cb10d1f510fae39356d99db8b1ceaaf13 0.144975
0x61ec54aadc5141e728b43960b544f38d4ab65742871d53b6662c897ecbcea337 0.144792
0xabd9a1b74d7691418549b5011ac108bc008b2c9d80f04317fa5484b050213b11 0.144372
0x5e26c314c7719c99a9330917628cf1c688e4bb00c8e5ef20d9f46360750d281e 0.144028
0xeee5e4a2acac3810b9c628f7d6f1bb26e7528facefac1a48673126bd67e3782f 0.143948
0x6a3908c6b8b8d036b275d4117ec52db161b28cff886700be490d5d51501eeb8c 0.143788
0x4c7083f51b021a103e2fb56e25993a09ad43c089435a258c602178e6e9ec6eb8 0.143748
0xa475fc2b7e6e3e474764b3e730e16e64c99f5290029eab13e1496a3cd9eb5dbc 0.143665
0x662835e109bc2eae5d26d1c890a9d6e0072827f20ffe16aa78d0df8bf1ea5943 0.143604
0xa50e1117a24b0ad5c5d8dbb0d26d83e4d7ccc8ff95466b617046be3ee70824ff 0.143573
0xbd4dc0e555b59ed3d23f2d08397768b65ecff8a27f636d4ad4f784901497d069 0.143274
0x688569f39f35f821dcd07d0282f35c075a6a8eee4591d3f0434d1dfb7c570004 0.143227
0x17fd4c505b80f8cc8b62979a258393070f2e065a2de908efb2cf6cc7c86810cc 0.143135
0xe1c9bea782f0928cf44c04404feac7245b8b913696e1306ce7d2b73a6be2e637 0.142884
0x242fd6596a9ffa35debf03a62a45b387ca3cb82ff215f026ba311730fa584fea 0.142857
0x6a9a38753e8b77b7a6905fa935eb78f9fb7238c25a5e642ef98d0d57effe66a2 0.142836
0xb1b06809512af873eb342d869d7327542e1915b2eea19bf6133ca46e4b467d08 0.142825
0x5662236e931647166ad233e5c607b9f85b6a8038076db411bc49441d74962135 0.142689
0xc421eceb3033fa2cfb6e29803e5f2d6e7cedb40ecb6eee284fb58efed374d712 0.142349
0x621a5fe80b79fbf366b833525cd22cd10c59196338b4d2ed4caeb5f848ecb466 0.142263
0x751ad3ed116649c8dec2a2bd95bae7b3096fe0efa6f415e01224340ec368dbbe 0.142222
0xe8ee95f3fb5f212af98c3ee241377e758f9d3ec4ae3d24b85b00f201e90915ed 0.141969
0x12f83cafed554c76f956521d8ebc5fbc739c188465488ff43fef0b340e084743 0.141956
0xe2f0bf019778ea1283a5453b7b899eaa6a62f2ac4006d02e78136db1aeaa159b 0.141949
0xcb39fee3ed36846c3fbfade59764a43b752fcd9033b6f9a747c604e990d29bed 0.141783
0x1b769585de68270e7717332c4aa147c96123a2d3288cea92c135c3083d897a7f 0.141585
0x01d940b852d134b670e33cf0e1784f8699f5e5f8311e5b6d73a116c87a58801f 0.141443
0x60b2f171fc8f3f24ae76bca159f39b7c340f42af23bbad816fd73bb9ecc679ff 0.141336
0x87ba182174e94000196c36860d2268b2aa2ec5c4299533a77ab69cf281478e23 0.140633
0x2129ad88f156374c56b264afa344cd211b95665604cf4691bc1616f352c48924 0.140597
0xa809a065fa177bd017e5e88434fb3a810288e955102b31fef7300830ab89f2e5 0.140356
0x3ed053d558726ab9414e88c20b5c3e25de42075ea21b4703dbbe5adfe89b3d1a 0.140353
0x1a2f437ba37c05aaf82395f934b99b817d0b8f2720fa95f3b88539668a95f281 0.140346
0x60628529c8aef83192b0b0ae3522a271d38bc2573c3dc004823a5b27e6f1eb4d 0.140204
0xc1da950d93a5b7bd1242855aaab403bf94c60aa3c992b613f84ed3ea711cd0f2 0.140198
0x595b45eb545d6bf5e4a62a5fc316f24f8da69292279a3dfc3fdc162852f77d4d 0.140014
0x521db761aaaa11711c459e5f49863209fad2c2f5c8a25b28d7abff813ec117ab 0.140000
0x52f9a5389c744faba8ce0a6a93a3fe17e4da669abb3c591f8b60347ac1c2f0c1 0.140000
0xb8bf1bc3d8cd80a6d0d24def17fe51edefc0366a8203f2eafe4509b6956859ad 0.140000
0xe863f5c0870871af50335c6f5a895066ff94e04b6a8a85dfc2d8ad36207c9769 0.140000
0xa7da74bd4cd063732d69f39f8a8ef2f59c819831abdd40db57cdfc7688a25215 0.140000
0x1127a76d449fcaa5b740ed41e966c4d936f13a6cbacba19421a7da11556edfe4 0.140000
0x8d42cfd5128be2f41a86695a557e7d75fbd66fe814645a006647b50e75e19603 0.140000
0x8b91ef39fe56630e79c0e2fac5eb758723231c36c3076c1f85abf993f728c297 0.140000
0x77fccb9840d0663ddfc7467abf1c91eb28aff8d42172972ce18a803d170e71cf 0.140000
0x0b51626d1816a15a3253828bf6a7d4e4d2d667ca1a331f4fb8b6f1317489b305 0.140000
0x560c5ddb851c39f18e5bd6a51af1a255f360b24dd4e5bc71c45b2f98d80f3817 0.140000
0x6ca527cf555cc00ccd3fb1a1d1e8912d8913e8f511356f21e76515fd805b214e 0.139700
0xfb5825d33d1e44606dde7ebe4fcad2d81cfe588aa7cb185429f7afd1c10d99de 0.139658
0x7afc2d1168282123e7963367fe35b162ee8b2d70a6947d17d167de7c8263abf2 0.139300
0x2b696710d347660dd34816dcdb32cbf58f95dae2287f88c3363b1e1a515b1a53 0.139297
0xba5568e8ba4515928db402ffd7d9611d6530a9a51be84f238bf0729f992bcdd4 0.139297
0x9522e6ce6782dad40e1112c67b6c35414059f3b2d77b21b0264a1f87a1bef4c1 0.139251
0xaa42bb13c892c681b012134a1b0a8754742a4ebdf28907ddfd4b4f29276dde68 0.139077
0x67c89929091b4743f4cddd5d8b6f589a7b267ce6e3fd75d142486171f713c4e5 0.138956
0xf73fdb1427d0c17b2c0f00eb6f1b07fa45f4756327b7ec3d8712782ccb1db6c7 0.138530
0x23bf63de33113d414d379e1871a4bf9379f6ef4bb2eb97c6f28edebbbf2bbbec 0.138528
0x43fa9c67db01e6a41e26a15872c0ad0425b411ee8e8f13d1d1d68a49c786237a 0.138368
0x4061ac16e3dfb809ab4e22885461ca8c027837082de6839b93447570da44b782 0.138099
0xd220d3247b433b39654ca7c47340725b9c7479bf1b858a79bfe410a3b6e7d646 0.138007
0x871886dee15b51f6ea4d1c5b7c2e3b93bd4c4653b0fcb45d3fc2db5c264f3482 0.138000
0x56f934e80e3ee7dcf62cfdf96fae20325f2e4ee8101dae5fb28f111c0f8ad886 0.137956
0x0c67e9c63417b0211bcda59f27e2b0b294204cf0b4c92e19852daaa74b977930 0.137951
0xc39b07d6214f7e8a4a3523a0eea5966d06e055e4a225aca8ad363519090a66ff 0.137717
0xc39b7cf96cdc4edb649f5a2ef531b509beb4d992286aa18b28fa1c0b73fdb99f 0.137678
0xf3826775339c537fbf4d50c567afd1fa8f089b862ac1ff4775ec2e9de8d7f50a 0.137650
0xc8a18e5998865261b2b4a25a00fa812b7fdc93cc8cc8e01859c861f155f6c377 0.137202
0xa59e92f581a989ca03bee27f139f69bb6e17e5e7d91944f12377cf8662b5616c 0.137174
0x817437896abb53e6c069b28766492c94a2d15f3e946381e37e7ec2259c04d0f5 0.137000
0xa4b7eb23d3769a74b9f0380528f21cb2677efec39088803e898bc8edaf220734 0.136518
0xbf2c082dedbc010f112f20f54e66a1891c0dfe01fd3c60638f67fa15d7708cc8 0.136518
0x7039832eab8b8aa762546d253ba19bba48c877b203ac685a664d2fad639ed806 0.136429
0x9a45b7b4bbafc08733a81978a3ee5098c86158383449f3973abb34cb2d463b84 0.136364
0x72e112b492347789523a6423a3135e44c761a268654b7cbec7edff9713929545 0.136214
0x4eb9f6f61fa2090a3e422228dcfcaf8ab928cf11fae109c189328550ae1aef86 0.135496
0x7c89fc641d111500a0250e0c061709edf3da43cd9417a78724fc4dc1e4cf7670 0.135384
0x54779ed6f4f3cb7953dfa558d3f718fd70a1748e578b96b1166bb075fcc04685 0.135316
0x092d421e01f7e8ad882844be196e924b0cdc29db4035b1171e0bcd840ff7c724 0.135000
0xb23826a9dc4e3a5cf02c30cd927bed91733cb8bde1a24ac229f1459f6f9d7420 0.134953
0x85c7b534ffba4eacd10765e9edacd9618173ee697af57cfde24681065d4ea5a5 0.134661
0xa928545ad176e97a7bfb505779718738a3907416fd1ac59fec785716a4b16895 0.134552
0x0ae76a53f12498ffc6bb96a5f0ba24fbcd16bb5aa5dde3855306ee954f6b5666 0.134467
0x32888243b7e00ba9c9e4d4750b8dc3e8038116e9ef1f348e149732cd2295fb54 0.134441
0x95d9188f5eaca917d10ec7a7759a962ff4505c2a43295f225b51d1d8f8cc38cc 0.134429
0x5d5229e5b48c32bd52a5d4794267ae1288e15b7306a68bce3edef1e5247dfa6a 0.134352
0x2623394be08c5fc44a52d9c58fd18e6294558a7ded37cb71fa0901d184edd20f 0.134101
0xcd66af7ca577b26970c0491327af13ad88e9d66952a9295e5836eba6953237f3 0.134073
0x5202c71246cbf8f8c2986e6616eb0238909dd8f1ad02515ffa42a71a6bd19179 0.134014
0xb945f6a76115b3ff757fbc129ec3291bb7cf31aa58f9571afb88c273aecc07cd 0.133799
0x8e873f99d14190b316acc0663f03561e853f3a21904a921f21270ffd0467c133 0.133784
0x5f2d88e966cc385e10e41f871a5045de9e6096e3b23729cc9b93803f8bce9ad2 0.133720
0x368296a16e6c6fb2e0e1a0cba645abc3ed33684b2cba5f7441988bf091984c1f 0.133700
0xf9a94ba27fc8077d6cebd21a445b9f18a038ab1a21700ec538efe165d0888682 0.133700
0x7ede72dc9d9836f2d5647c95fd549ebd9ff6b3505bec13c194e82eff438074a6 0.133141
0x6ce0f4ae53256ccb5466a61c9833b1ce451f385a0d9e00fe72ccd2420efca355 0.133058
0xf885ce4d142d8d9875c8e3d96480760b71ad2f72e5454d424e26aab8b6074cd8 0.133000
0x937e426378821e07872b523c4db851b2671c7c859b6f6d2baa4e23916ef71f05 0.133000
0x522d2692a36105abb245500c58fe74d2225294a32ce7a5e718cb0565e97e6cb7 0.133000
0x1166b3561f858cf8c501b97e03317a77f1d789ee938042372324fbe8f1defee7 0.132743
0x6688b13a9d596e0c57b1ef64190f57f364ce1c6fe5901164e5d327eeec3e5300 0.132336
0x30493c58152ca608c906237f33cac96b7802e8cbdd677aabe9455e64ad5bfcab 0.132113
0x566a49284cc027efb961762c2b7a313f1bfcfab36ef407f1494591cc3fa161a3 0.131827
0xbc17f00d05665386d6e2f27d63b8bd67c238ff4f2c659a6f380a830eae36f2f6 0.131772
0xc512981137df6dcb30911635576c7dc69cec02ae64567c42c4f288388bc7c608 0.131500
0xc61e1b609ddbc421f8deb1a27619e8ba3f45aecf988f50703e0793685e195b28 0.131468
0x26b3f3782de0ca920fc20813b1eec6423b2314f4e94c52df38a4f61a111d2f38 0.131429
0xb6f1dd7acaef39fc447bc043076dd9f63d03938a1f3ab909b0e61a45b3ab2759 0.131199
0xad24577b65e161117195d019591132ece90ba3e7d29cf4f90b0c4b2577b0a745 0.130918
0x4ca806a4c6411935605729b9bfee052685060d7378fb5edf31b0703bc4513999 0.130890
0x9541cf17103a0e721fe1ed17d4c7efa3e90d97c8545e4556b399e1651503e91e 0.130230
0x2cb2ccd749155360661ceb97849f3fbc179de756a681892adf7105fbd9a2b15d 0.130048
0x252cbc3702b17bb9ac36cfb80af5f5af392576f95e518d12c460830a3ef49487 0.130020
0x4911897c55f225821cb6cd8a239fdf6aaf334b97f20f991f5633b8a8619ee94a 0.130000
0x860b6cb4d2a26f25f58ab553dbf5b0e28f8b65e770bff17eda5e867dc6308e1c 0.130000
0x39ec96c9521ba38003cdd8e063f75e6e58962c302b0cd5c021f1ac392d42c12b 0.130000
0xf739c37e1ba087a1c4edf29394ae1ea0d885e13c709ec5a9873b2e048a5d374a 0.130000
0x450ce17904ec130f4716baf3541d8ac2604ed8f51928f379b38cd7a523b6514a 0.130000
0xb0c25d7b507112571c69275c2c56a757d9cd01cfdfd35fcde96226aa34fc8a3b 0.130000
0x9576588173deaebafe052b19ec344bbd8fdb5d3d6c199fc8883f08b7397c08e3 0.130000
0x1d100cacd2973e760f8b85814350f815058996a452c96d2f5e98f16a0f1d853e 0.129810
0xf712d34a91280bd6c22887d76b8e3e6742f282e751b14ceafee810ee61262e18 0.129650
0x2f4ab522d8e0a05c64b3f96c4737c65692da366a3203843abdbe59cdcdfe0edf 0.129625
0x9ceadb36a11fc4c7db227ab33f0885299e9e992f533774064cb93e14ae3d0727 0.129569
0xb44598f34c05c9472b68ca0921e20a106b2ba8aa28c1dd69b901637e379fe7d3 0.129515
0xcc888a17d6f91925abf55f1fb17d79b99466a6d2006184c028051b3c336ccc40 0.129515
0x92c75597fd712b991d4f00d891edce1454d1d7bf40d95926bbca7ab41184d46f 0.129236
0x8180d2df2a5764f17916f84f844f453ea8c0933677bf0d527835523a44d790fe 0.129175
0x51b8f5971e1a531faccd0014243c465b6e9566474429610b64007dda7bd7e846 0.129004
0x6af59a3f0a33de6da0808c7d999823c7ccb4f2ad5221d2b1b504b859e96ea148 0.128855
0x3775e90095b16f596e2d3e0df330f850de76fbc357f6d97abfab9b1f61da7283 0.128843
0xf4de7c6dbdeb1f89f2b64ef57d8857148dda7b18531be6651eca889f1570a8e3 0.128843
0x2ab94ad007dc3ae6835e264e2c0531d47aa09eda4e773806e6cc00f12e2534f6 0.128700
0x562cb4586bc0d51724fa47b339d733cfc7993f4f289d1d5500c05f3c2b267a49 0.128700
0x64a16d47354b4adb495e187eb9dc99b5994cac385afc2c6bd3382350253b0614 0.128664
0x58adfd57af4eb88f07ac342dec7d58c91ffdd7a7780660cf3fe4dd2df9eb3981 0.128445
0x101cd3bb1e9d63e22ef9eafdce7226140f3340a3b181d6f8b726d43001e178b1 0.128445
0x4f94b61549059bdb9d57ff3538cfdada9ff8fa4969cc224c828a39155a6168b0 0.128291
0x9af602a6c3c007b75b2b7a0bca4dc504cb25a5e54bf656f83dbdb1a1804ef291 0.128176
0x742bf34db516a4be99a0fa102adf50fe7f3e80c3cb59c854349468f42604f21e 0.128039
0x8d3433967efa24934534835f51e3a0207718b3050d91fe15f4768aa68bd95475 0.127884
0x349339953ac0701869f0b4b5f52331759c07a810dba5c82441bd0e8cb41dbc70 0.127741
0xae560b7784f41d832583ba5af6c629ac5551d63dbf27bce2dc4c42bdb2b3c114 0.127260
0x2b8b69cb9cfad8f7ff845dc1d90bf6e55490e8696f2bd07303f9745d4a165339 0.127229
0xb70b70ce99e43f3264523da54988777951a241acd2cbeaaedd3036d27cb94681 0.127217
0xf2c2b81864db7c129b0b8351c538b87de890db6b8203d4b7e091073d2fac0008 0.127150
0xc150a33327270b6ad046d87ceae8748f25005fcf14a2bfa1ef87f58afc31d337 0.127130
0xdf647a4450c73c76133f866bd6095060338f8d096770938ecb33db38e1859645 0.127107
0xc01453f0f27dc62f9875af91c7141ec3d617d28edbddf5168121ea1462e06f0d 0.126863
0xf3d371d0082c466ca3bee4cd4bf193ab2ecb852b7a769ad18c8e5e40687b6190 0.126863
0x6d03897bd5de68d8ca207af8c9a921e5856b3aa31e9a42057036ef9b8fb9175d 0.126863
0x149ad8bf76c1d2f4e8872836bc37e3233554b1ffa639ee3cee6f191d8423813f 0.126799
0x369fae713e90f6b4838488efdf359237df8edfe391410e1ee8a5578bd7b8a59f 0.126766
0x0a8f9ad8645f79ef93999efc9e166035edc04e385ade0bd1c3d00f7d7ce448c4 0.126729
0xa288b089cf3587f9eade0e32de6b4fdb1e7d928810f5e6f2a17eb2ca0c38cddf 0.126355
0xe0894fa773cfe1011496a83e2fcfaf56a068c9d34ec999d5719cc420cff7a66d 0.126150
0x93089c77060e24b74056ce8174b766242c26b6c33320bb3f7d066a8d3bb28ed3 0.126082
0x142893526437fec589701754239068bae0ac353a92795baeea333b3004fecb75 0.126000
