Contract ID, Instructions, Jumps, Unprocessed Jumps, UJ/I, UJ/J,698.2957566,28.87653374,4.67446319,0.006866071,0.142822481
0x868cffea71847bf0af1445a3f8078c56989e1167,4595,208,38,0.00827,0.182692,,,,,
0x4da2b57ccc0372281f978c9df91dae6407dbed4f,814,45,8,0.009828,0.177778,,,,,
0x8022007f81ace0f2594b34086eaad696616b19c1,400,11,3,0.0075,0.272727,,,,,
0xd2d8d510980ef02fb2c3b79479d9b57d3bc7e2e7,795,41,9,0.011321,0.219512,,,,,
0x8b239308d39fdd4079b38795e39bd7faaa80b5bd,171,7,2,0.011696,0.285714,,,,,
0xdcf421d093428b096ca501a7cd1a740855a7976f,4004,117,7,0.001748,0.059829,,,,,
0x7d7ce4e2cdfea812b33f48f419860b91cf9a141d,2953,185,13,0.004402,0.07027,,,,,
0x05be2f69bfcad949c0094e8caba3369f89a34d40,364,14,2,0.005495,0.142857,,,,,
0xfd05b5085d4f4e8067a50670f8d4477f6159857d,1145,38,6,0.00524,0.157895,,,,,
0x5067247f2214dca445bfb213277b5f19711e309f,1310,57,10,0.007634,0.175439,,,,,
0x782bdf7015b71b64f6750796dd087fde32fd6fdc,775,40,3,0.003871,0.075,,,,,
0x3ea041176dc6a437b1be37f0e366a3396da3af84,1586,67,16,0.010088,0.238806,,,,,
0x2d7a9d8d3c88836aec94162c0cf017f10073284e,19,1,0,0,0,,,,,
0x0148368e9efd8d6a5dd56134cd2b3f941e10d953,8517,496,12,0.001409,0.024194,,,,,
0x72c39a1286deaffbc3058cea4f9598bf0f2f6cf6,19,1,0,0,0,,,,,
0xac9560da030bc57c70c90274d8ffe4ba6aea1846,4032,114,7,0.001736,0.061404,,,,,
0x7675454bc941d5538c9bb887f6a6235d9f8a48c2,1346,66,12,0.008915,0.181818,,,,,
0x50a48d9e03ddf5dc542a1f04db5611e838ade155,37,3,0,0,0,,,,,
0x5c72c54a91d115fe4034e4cbe52215678052a41b,3,0,0,0,0,,,,,
0x7d00703c96bcd2b2af420cf165241396528b5e99,255,10,2,0.007843,0.2,,,,,
0xd48577e8b78c60864585a248455da7f2f9be429c,265,12,2,0.007547,0.166667,,,,,
0x36517ccf7a16266de8b7cbd60db1f45a23f1eaf1,220,4,0,0,0,,,,,
0x6e6012f66e8d0e374b1a9fd7e95c5f1dece95640,278,24,1,0.003597,0.041667,,,,,
0x67ef78b1e010533da63aebd1ead4fa6cbb029eac,6672,386,13,0.001948,0.033679,,,,,
0x6235b547d29d674fba3b6f400066b4f4434056f0,798,37,7,0.008772,0.189189,,,,,
0x72e0d31406473e6e5a56dfd2bfa842931b2eecc5,1460,75,13,0.008904,0.173333,,,,,
0x71f0ad695dcabef803f079e350a2c1590d8d23d7,6,1,0,0,0,,,,,
0x140c702c7a0fbeeb774ac62d06d5aa3e2cd1bfe7,475,22,3,0.006316,0.136364,,,,,
0x768fadb35b2e62b93bd653f419315d15800b6605,2332,148,24,0.010292,0.162162,,,,,
0x6acc9a6876739e9190d06463196e27b6d37405c6,549,9,0,0,0,,,,,
0x59a964f830b3593af88b3d5b2835938d7985fbae,3007,103,17,0.005653,0.165049,,,,,
0x60c61cb8f0c803845ef83d43b50255d4b11232c4,1411,70,12,0.008505,0.171429,,,,,
0x82afa2c4a686af9344e929f9821f3e8c6e9293ab,907,26,0,0,0,,,,,
0x9669dff0425da79e330cb2a64a25a71e85d5612a,171,13,3,0.017544,0.230769,,,,,
0x7b6556b40a5a4d40118387495314f4445986239c,53,4,1,0.018868,0.25,,,,,
0x70efcfd418b2394f170771a41e9b06fe851bfa68,37,3,0,0,0,,,,,
0x3c60ebfbe5bea9e6b21bc26115ce7c63a2dd60a1,84,8,1,0.011905,0.125,,,,,
0x04e1e723755c1009e488a5a645465b3691c1b552,6,1,0,0,0,,,,,
0x3860fc5d9521c3631f9ec0d7092f889867c6ff6f,265,12,2,0.007547,0.166667,,,,,
0xafc8e369f15a92a438537de3b4a8b2afba75dda9,220,4,0,0,0,,,,,
0xdcf0c78da71c27d0520227c595e64489f0f80347,1145,38,6,0.00524,0.157895,,,,,
0x9b4f59c0d2d533fc2c9f527e16ea6e21f4234959,683,24,3,0.004392,0.125,,,,,
0x51a9fbf5f30c614ef2812892cc0f284488480bb4,37,3,0,0,0,,,,,
0x2caa3e6931413fba516a377a43cadd94e197bbfa,19,1,0,0,0,,,,,
0x09b87b493bbbb066724aa403216e525c78673e67,703,33,4,0.00569,0.121212,,,,,
0x2adfc2febf51d75d195ccd903251c099fdd22f20,1669,92,20,0.011983,0.217391,,,,,
0x5dc2e401e29ea16e51ebcecaef129c15fed5a5e8,6669,229,22,0.003299,0.09607,,,,,
0xd5babb9f28a9e7c78735c9c955d5626159f1be70,19,1,0,0,0,,,,,
0x62e036a10944af2571515da028d05f06db15630d,1369,66,11,0.008035,0.166667,,,,,
0xd202f28e78e9802a95fe5b3d26785257fcf8493b,1139,21,6,0.005268,0.285714,,,,,
0xb84aa5daf682ab1c7591cc40fb5daeb6a9cf60cd,1554,80,14,0.009009,0.175,,,,,
0xce4484b6d988a27ec9da967f84320c89194dd56b,19,1,0,0,0,,,,,
0x961f3c1649f2cdd74c90bf8e107ed3d0353038a8,2332,148,24,0.010292,0.162162,,,,,
0xa5715a1cb7572eeaeec2855d4b85a8afec84dc28,1293,52,13,0.010054,0.25,,,,,
0x7f1d234e281ff8421b2b0650a9b8f85b5d73bd59,19,1,0,0,0,,,,,
0xb70ca79ffad5f6ddff259bd07089a9c771e32711,165,11,3,0.018182,0.272727,,,,,
0xac4df82fe37ea2187bc8c011a23d743b4f39019a,19,1,0,0,0,,,,,
0xae3ca36860ed15202e0ff5b3dae1d610eb46d16d,19,1,0,0,0,,,,,
0xcdcd72915a7710b072b518dde6d433d6ab8a51cb,6,1,0,0,0,,,,,
0x457cdd7e74d655dfda5499e9a4b2d2ed416a267c,19,1,0,0,0,,,,,
0x54dcd97a77d12fb42a9ef839a3cdba0c1e92841a,19,1,0,0,0,,,,,
0x683e05b681a2610962b9b9bca3ccb7efe9e0e78c,46,3,0,0,0,,,,,
0xcc511853b96ac27d926485366542351d31af338f,899,22,6,0.006674,0.272727,,,,,
0xaa1ef9c224ada537dbe47c90d4f436b7fda162c2,111,8,2,0.018018,0.25,,,,,
0x297821c3643113946b4fa3bdd8dee49a646032d1,19,1,0,0,0,,,,,
0x6466e3c6157ba0724234f8a09c77ac08fff8828c,422,16,2,0.004739,0.125,,,,,
0x892140413344e49d9eaf54db38126d973fa167f6,798,37,7,0.008772,0.189189,,,,,
0xa01aa217003cc65ca11cf141ac3db126d6427be8,19,1,0,0,0,,,,,
0x61f90859ec5acea784bdce5b3d7d6131f3536b63,1384,70,12,0.008671,0.171429,,,,,
0xe881af13bf55c97562fe8d2da2f6ea8e3ff66f98,1447,50,0,0,0,,,,,
0x8db65852a88a926dbc69a073fb93938c626bfb02,1467,66,15,0.010225,0.227273,,,,,
0x4e96c7985c2f260ae9fdd12fd7f78364f16af2ce,19,1,0,0,0,,,,,
0xc81fae1c611e5155df157f606ace3fc6be25ad3f,952,45,4,0.004202,0.088889,,,,,
0xe1922a0847085b1024d4139dd6c3931cc3da40f8,19,1,0,0,0,,,,,
0xada8b51f6cab9384c14885a1357b3f58e47e9cfe,795,41,9,0.011321,0.219512,,,,,
0x6c33ec0703b733014c83de428fb7e16a01a5b819,76,2,1,0.013158,0.5,,,,,
0x65eb93c4e0854e3b00a64cd18c176a7fd54dc50f,19,1,0,0,0,,,,,
0x18b84dfffa22fc3bf502cc46ac64d13306df4d41,289,26,1,0.00346,0.038462,,,,,
0x2137105639c4617718ddadf60e20217cfd798d50,111,8,2,0.018018,0.25,,,,,
0x6850607f69350a994ce42937d1e102ca341b6fad,505,23,4,0.007921,0.173913,,,,,
0x7762630a1355027b07106fde0f8ae369d2f5e2d2,3664,175,26,0.007096,0.148571,,,,,
0x74070e6d27458c08c0c9b8803ce004be4bd4ca37,37,3,0,0,0,,,,,
0x37c8f253d780913bc2b2d63c4f13f991a9ce7880,3007,103,17,0.005653,0.165049,,,,,
0x58db357c28947271c883b11bab4caaa445e0ebc0,3007,103,17,0.005653,0.165049,,,,,
0x3a360d9e2919714547623e4bc9504242b816d2d8,19,1,0,0,0,,,,,
0x680a79579b69df391a4d23a7ba219b4d020736dc,19,1,0,0,0,,,,,
0xa5ece0fc0dd9d41eda747d1b419c1d47ba637001,915,42,12,0.013115,0.285714,,,,,
0xe67993ba0e457ee9481de3486af182822b8329a1,738,38,4,0.00542,0.105263,,,,,
0xf4c966c6b9a2f0b2d285d81142b50662ad91feb5,169,7,2,0.011834,0.285714,,,,,
0xf7dd4e0f5b7a7f245a4b5d26505cdfd25818be28,946,46,6,0.006342,0.130435,,,,,
0xed9c3aead241f6fd8e6b6951e29c3dcb5b3662c1,1344,66,4,0.002976,0.060606,,,,,
0xb7697a3654e618068538856ab29a07f95fd76bb0,111,8,2,0.018018,0.25,,,,,
0xdc0507c9572e9af7c5c1999cb560b9f6538b5914,37,3,0,0,0,,,,,
0x2dfa220c6904696b920a31d922eb214ef1c77adf,1403,68,11,0.00784,0.161765,,,,,
0x95d4cf086717577b7168ff535d885fd81a57bf79,220,4,0,0,0,,,,,
0x9147f75b7da0a69cc99a51054d6ebfc12356ae9d,3089,128,8,0.00259,0.0625,,,,,
0xfe331c7af078f5a8545c40b57bfca0ab8df4fb80,828,41,9,0.01087,0.219512,,,,,
0xa80f4ac133e0be8e5fcd3835bd414be1054535b9,2014,78,5,0.002483,0.064103,,,,,
0xeaac1c84e76bd8f9b6391a6872ee05ef60cd137e,1365,70,12,0.008791,0.171429,,,,,
0x3ae2c4b708c8b0791439ded4584cb86ae4ada00b,19,1,0,0,0,,,,,
0x8eb600ab0e4c36990769e149b9a454b409235c93,397,11,3,0.007557,0.272727,,,,,
0xbef64f2491c22e639d0c8133db04c8c8a695586a,1372,75,6,0.004373,0.08,,,,,
0xea78efa35cee85fcb2c2654938867ef925f34668,1554,80,14,0.009009,0.175,,,,,
0xe33939da184cf91692d1e0c13a2a6d356735039a,19,1,0,0,0,,,,,
0xf938cbc60975a79101408fca21082f1e263300cd,523,9,0,0,0,,,,,
0x734b2777df8a21017d48385155e7669318bda36c,19,1,0,0,0,,,,,
0x51b6b4f5b270fa093198a984c3fce5ea607a94e7,19,1,0,0,0,,,,,
0x15eae8cea9defd45acce12ea3313e7cd610ad1d7,1097,47,12,0.010939,0.255319,,,,,
0xcf71dee814cbf8bf313d15ae1216d98d68ad0f57,19,1,0,0,0,,,,,
0xe5b330e0f34b6180278310dd58621213c534cb56,505,23,4,0.007921,0.173913,,,,,
0x03131e9dc0d42f57c92c3ae39e79a9abac75d9bb,19,1,0,0,0,,,,,
0x285b28d0c11c5bd3a039f3c26c887e2f8f177dc6,19,1,0,0,0,,,,,
0xc35a4e966bf792734a25ea524448ea54de385e4e,570,31,4,0.007018,0.129032,,,,,
0x0b70c9eb28589d7a3bd38fcb0772e0cd647a2269,1097,51,6,0.005469,0.117647,,,,,
0x0a351d0fa69c64628cf803c26e3822a47f290e9f,1154,79,7,0.006066,0.088608,,,,,
0x5411fa999c3f329f5a0bab052ae673be8a191d8a,6,1,0,0,0,,,,,
0x523c43c44671e34c1e7a9a619420b191fb009db1,190,3,1,0.005263,0.333333,,,,,
0x4bcd0591897025a0c42d500b4c37b11de6d96a3c,19,1,0,0,0,,,,,
0x0ea396e40b873943a30167ce83e907689495b7b4,795,41,9,0.011321,0.219512,,,,,
0x709f0214a3ba04aa5ba4253820f1f504a1139d0c,106,10,2,0.018868,0.2,,,,,
0x55b0b1f13b1a80cc4185bd3bfb0b7cb887f1c079,1369,66,11,0.008035,0.166667,,,,,
0xf20c9fa34847f6bc42b2f60014268bec65676af7,380,30,2,0.005263,0.066667,,,,,
0x9586b2bb262a1ed329b97dadfe3e3355d3e84acc,19,1,0,0,0,,,,,
0x2f65901794f21eaaa73393dda17c07bf215b03ae,19,1,0,0,0,,,,,
0x904b5b23612641714c59a7d09e6d4232eef91f9c,56,4,1,0.017857,0.25,,,,,
0x72395c4d87dca2a815a6abafd2ceabc20a543193,979,67,19,0.019408,0.283582,,,,,
0x031d82e1855bf539eb78fc4f0b161fb2ff7ff681,798,37,7,0.008772,0.189189,,,,,
0xa5e57510a8e38931b13cf7e1885b587f0117eef1,37,3,1,0.027027,0.333333,,,,,
0x41a49c0460e9343d3b6cab623f68bef1b6dd590d,111,8,2,0.018018,0.25,,,,,
0xfe9d4e5717ec0e16f8301240df5c3f7d3e9effef,2951,185,13,0.004405,0.07027,,,,,
0x24e494f34f393bf4814c8a0a066f1055ad788cfb,1520,79,14,0.009211,0.177215,,,,,
0x202df3e24ca1dff23b6bee0e28dd9de210093863,465,24,4,0.008602,0.166667,,,,,
0xcf8470d3388a198418e02aaf8e37392cfbc18867,19,1,0,0,0,,,,,
0x2c9ce8ec95539e0b2a12801653880b6143d3528f,111,8,2,0.018018,0.25,,,,,
0x17c5cb97997c4db584f960484e54ca0c15adcf02,197,7,2,0.010152,0.285714,,,,,
0xa72cd306bd6bc58922dcfed48cb1474f323860a9,19,1,0,0,0,,,,,
0xc9d23454226fba193cfae10a558f570c7517b226,19,1,0,0,0,,,,,
0xc66b140d3e8c079765ce19ba4e3f69ef480ef95d,19,1,0,0,0,,,,,
0xab2b86d5c189fd0df100b67e29f203b0cfe41a22,19,1,0,0,0,,,,,
0x33921ef3eeffb23d68802e43e8110ab6c2fff774,19,1,0,0,0,,,,,
0x1bc72152ff0dd0676211c616ef199a283ca5c488,1236,60,10,0.008091,0.166667,,,,,
0xba4ce2985d9c5d134d92874ab10210f14e14027f,37,3,0,0,0,,,,,
0x0638320a65fabff32e2b2c940bc2683fd2f505ef,91,8,2,0.021978,0.25,,,,,
0x75e1178478c66c60feb6486e9181a5c85bcb0f3d,6,1,0,0,0,,,,,
0x4b94fb373ec3a87f79f6de32ad730806020c94f1,19,1,0,0,0,,,,,
0xf1ca6c99a338d763a92e166634b752f582162f5f,465,24,4,0.008602,0.166667,,,,,
0xdb15058402c241b04a03846f6fb104b1fbeea10b,4024,180,22,0.005467,0.122222,,,,,
0x217b8b16a3f3e28ce844db8b1ae6771eca3366db,798,37,7,0.008772,0.189189,,,,,
0x23f8ca1aa1eca011a0936f51a35257130ae5cbfc,1346,66,12,0.008915,0.181818,,,,,
0xd64053209dd22a1b453b18cfc526076e210f54a8,1403,68,11,0.00784,0.161765,,,,,
0x3a394860932c445630ed50360a15a245c75ce240,19,1,0,0,0,,,,,
0xabf7fca19c168f809512ddd88293619402699ad1,19,1,0,0,0,,,,,
0x92f9c5992c7a6141836e624dc02fc958b1ca187d,1282,34,5,0.0039,0.147059,,,,,
0x915f6a8fac7e4de205b72aa30289354921cbeb90,2395,118,8,0.00334,0.067797,,,,,
0xb8af70f84bfda39ccb2858f4fc54eca1b63dd519,19,1,0,0,0,,,,,
0x0b4db64d1b97b127a6978211db0140386eeffbe7,167,10,3,0.017964,0.3,,,,,
0x3c36ef6ad0b7457a087875f208c53437ccfde502,1327,64,11,0.008289,0.171875,,,,,
0x0e7a6a99bbb24249e426143a69dfdf50eb4e2d2b,1369,66,11,0.008035,0.166667,,,,,
0xc44a518d7e6f8fb6d60251c28a34def8e3d58b54,1346,66,12,0.008915,0.181818,,,,,
0x1a6184cd4c5bea62b0116de7962ee7315b7bcbce,1154,79,7,0.006066,0.088608,,,,,
0x4d51d597bead9530b0bcfc8eb8675c5770cbab8a,711,36,3,0.004219,0.083333,,,,,
0xf75e354c5edc8efed9b59ee9f67a80845ade7d0c,19,1,0,0,0,,,,,
0x58568f47e0bb8ea65eda5459c53ea21bd91bee9f,118,7,2,0.016949,0.285714,,,,,
0xf45a8e4161007754ff0b7a85eac47ea857590836,300,15,3,0.01,0.2,,,,,
0x8ca6fad983a84fa2f2a20ed0206ac8fbc96ebeb2,19,1,0,0,0,,,,,
0xfae0d03c4e98022a8c5f35843925d36baf0e51b3,674,28,3,0.004451,0.107143,,,,,
0xf505915256618494b9c25598f4d4435663a7f9f0,798,37,7,0.008772,0.189189,,,,,
0xfa15b8c872f533cd40abfd055507f2907bcf1581,676,28,3,0.004438,0.107143,,,,,
0x062e0cd0fd00cdb0b7315625ae5412ccac78ff1f,111,8,2,0.018018,0.25,,,,,
0xbd0edfbac386c9964f8f013d65d7dad5382d9cd7,255,10,2,0.007843,0.2,,,,,
0x4718855b9b3d6d527c9d9166035d86d99aab5a0b,1116,36,6,0.005376,0.166667,,,,,
0xc243dded4e4d319707dcb5d00d1a946bec8083db,141,7,1,0.007092,0.142857,,,,,
0xe4e71eb634152e43c4d6f4013517ff45a31f7692,933,44,13,0.013934,0.295455,,,,,
0xc230e8b70dba54ad745e549dca41abd63062251b,19,1,0,0,0,,,,,
0x5177ba9bd8cbe8f95632b4e32f87a045469a2672,3048,127,8,0.002625,0.062992,,,,,
0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,1447,50,0,0,0,,,,,
0x6f99aaabbf825769c056e6a80f4a8c045c62624c,1038,60,12,0.011561,0.2,,,,,
0x901b5ce45f7518dadd7cab8c925faa684cc67859,19,1,0,0,0,,,,,
0x4a12965ea0664f61a881bc5ac02ee19a980acf74,1354,78,5,0.003693,0.064103,,,,,
0x0b8f1045e74e2a1d5a6ca47c50eb8609a010a1c8,798,37,7,0.008772,0.189189,,,,,
0xd18ba842483ba146a82aff5084214d63ed8507c4,603,30,5,0.008292,0.166667,,,,,
0x8465dac1172b6abe303bead4d06125aed72ea01c,19,1,0,0,0,,,,,
0xcf1eecf5929c151427dc3662a28353266ea3f9e6,8037,473,11,0.001369,0.023256,,,,,
0xc17628689df884e28aef045b3a1ed48f005e32a5,1338,57,14,0.010463,0.245614,,,,,
0x7476c1702eabdad79d8488dff877bbc9777e7c61,111,8,2,0.018018,0.25,,,,,
0x589f789f8d66285b7903622aa5163ed54d623193,19,1,0,0,0,,,,,
0x183b42ed6eb558e11cf1a4e93190731b4a62a7cd,1097,51,6,0.005469,0.117647,,,,,
0x1b138755e894430b1edc051d51cef5cae4f79f77,111,8,2,0.018018,0.25,,,,,
0xaf40044f727b3975174ed30d21a850b2f8619f11,231,7,2,0.008658,0.285714,,,,,
0x1c776e19850998177a7e33f6496c368bcabdce54,19,1,0,0,0,,,,,
0xd07ce4329b27eb8896c51458468d98a0e4c0394c,3662,177,10,0.002731,0.056497,,,,,
0x7370033627207d547cac73426a04cdfda28f49a7,465,24,4,0.008602,0.166667,,,,,
0xf6a1c53783d68b7981984624a7c3e38cc3e2ffd2,3,0,0,0,0,,,,,
0xe37ffeb363050c352a50440969927be159b26bef,703,33,4,0.00569,0.121212,,,,,
0x856f4250d25bc83da3b1cc020b7c2ff66e7b2781,111,8,2,0.018018,0.25,,,,,
0x881263a8c6a865674b736e719b3c30b112d9f926,915,42,12,0.013115,0.285714,,,,,
0x078f0b668283b0e5941fe204081b3df5c5b8ba33,2951,185,13,0.004405,0.07027,,,,,
0x9dfb24cf9ef6b885a7d130b5a92002985954b8e6,19,1,0,0,0,,,,,
0x76c14eab5ab3c6fd373bead58492b97c7c72b896,1136,38,6,0.005282,0.157895,,,,,
0x22cebe6be509a748155fee7eeecf3e1a444f6545,1162,40,6,0.005164,0.15,,,,,
0x68e21242d4f4d419cf9304c1d9105c0c11213dfb,19,1,0,0,0,,,,,
0x8017f24a47c889b1ee80501ff84beb3c017edf0b,1350,54,5,0.003704,0.092593,,,,,
0x6f7ff1690f64973fffc848f5cf101b446acb1c27,19,1,0,0,0,,,,,
0xcb5f9267b576eba00cfeff9af88e05ff354919df,19,1,0,0,0,,,,,
0xf2d850b176ddf0b6c1411d68ef96d2d8b7b0b480,19,1,0,0,0,,,,,
0x41a3a12a386d22f7bfe436bd80aa2a5e31673ea8,1097,47,12,0.010939,0.255319,,,,,
0xfe33833134ce6edda4fa3022c1e52c24f0c059ad,814,40,5,0.006143,0.125,,,,,
0x7ff1fa4c4bb95760dda000b5856bc22db681e989,189,3,1,0.005291,0.333333,,,,,
0x7914dca76e6f80d210b69c2ac96a47638e43e281,895,40,6,0.006704,0.15,,,,,
0x59712da0bca55ba7c2ee8a5d9458b46e70ca0778,111,8,2,0.018018,0.25,,,,,
0x417d9529e22ea17d16df4f4c733791e543f3f617,6,1,0,0,0,,,,,
0xc1f3440c5dfc1117b01e2ca8ab21f828949b4d85,1400,70,13,0.009286,0.185714,,,,,
0x6797ec539d600c99cf201d69d66e4897754c4b62,3664,175,26,0.007096,0.148571,,,,,
0x2a4ac29959cd398dd0950bae6147efa007ad3372,19,1,0,0,0,,,,,
0x2aab7dd76ec67e363435093a2687803f40951c6b,798,37,7,0.008772,0.189189,,,,,
0x716c107cc772ed63c63ccb41849d0c5d54942ff8,37,3,0,0,0,,,,,
0x7fb091d48426f54f6fb8d1a43f8e33f80454f4e3,19,1,0,0,0,,,,,
0xc833e49ac9d0315778d616cbb583a8b1b3bf2d73,19,1,0,0,0,,,,,
0x4adad562dd70b748cb69e8dea63995bd6ee4affb,19,1,0,0,0,,,,,
0x329e2382db65ef312ca68a6c8ef549e68d051e06,19,1,0,0,0,,,,,
0xc81bcd45d7e37abeb5534f7fd4394469b43b4cdb,1504,69,16,0.010638,0.231884,,,,,
0xcf6295c9cf8c96cea939877f43162429988e9ff6,46,3,0,0,0,,,,,
0x9da8cd44f838517f385ace4479d530fc94331b0a,795,41,9,0.011321,0.219512,,,,,
0x6c3afb0adc5ecb094a06601ceac1a90a47d4b066,2475,129,8,0.003232,0.062016,,,,,
0x8fb5227e53ef06090e4405ba32aebe199c72759c,798,37,7,0.008772,0.189189,,,,,
0x07f1d608c18dc12e6ee4487be4d01571315dbef1,4083,118,7,0.001714,0.059322,,,,,
0x6ed1fb5138cdf3bb88ee739ff40c70132be6cf03,465,24,4,0.008602,0.166667,,,,,
0xecc72aac2791ee973bf607781a33a341b41e58c0,19,1,0,0,0,,,,,
0x60439b02ea0ac4bfaf41059b76ada902d30e4721,1041,30,4,0.003842,0.133333,,,,,
0x49d3d0e98b389e238b592d6811132967b1b728eb,814,40,5,0.006143,0.125,,,,,
0x4e45f2f7707c2d3bf5f426a113f5e3f730e259a8,1669,92,20,0.011983,0.217391,,,,,
0xc48d9595221e591bf7a785591f928b6df08fee7a,2026,61,2,0.000987,0.032787,,,,,
0xf01d37496e1ad7f30bdc17f0dd55b7b19e53f767,19,1,0,0,0,,,,,
0xf0aaf59641731b70540494b6c98ae9d3202d28c0,37,3,0,0,0,,,,,
0x83b594fa0c39cc494eebc2e364cc52913d38c36a,603,30,5,0.008292,0.166667,,,,,
0x08d123fa88950ca2d41879fa41691f9b17a90e58,1376,50,6,0.00436,0.12,,,,,
0x177f498a189014e635755b32c6f2406ebec1141b,19,1,0,0,0,,,,,
0xcc1cb6a841e665900680cdec28a41f5886c7f752,111,8,2,0.018018,0.25,,,,,
0x9d6e4f7fd7d6843203d4882be4f13ee5c3d54c23,923,45,7,0.007584,0.155556,,,,,
0xf09e3e3ea42a90b90521551e2162e1a537619937,798,37,7,0.008772,0.189189,,,,,
0x6dd3c6fc4c33068f78b404bb7cf7389e0a568904,866,48,6,0.006928,0.125,,,,,
0xaf527686227cc508ead0d69c7f8a98f76b63e191,877,32,6,0.006842,0.1875,,,,,
0xadccb16c0cc9cc2c419a30f7d58466b7139f91c2,149,4,1,0.006711,0.25,,,,,
0x87d972a052caab170cb62fc7bf6c0a33292c6af1,19,1,0,0,0,,,,,
0x3bcaf77ced0fe2b7b849f473f2e9ba5befb4775a,809,39,5,0.00618,0.128205,,,,,
0x005a1748a4ddf3b4dda64011956b832409b400be,1403,68,11,0.00784,0.161765,,,,,
0x0ddf593b56383dee3970ab07018b094dec27c0b5,60,5,1,0.016667,0.2,,,,,
0xcaf5e126f91d7c9d62506924c875402dcb7fc178,1554,80,14,0.009009,0.175,,,,,
0xc861fc8dc9537159d94acbd662439046ea407166,409,7,0,0,0,,,,,
0xc6fcc585e8fbe068b9c0148f01fdf3c1184242a3,475,22,3,0.006316,0.136364,,,,,
0x04a163c9e3cadc6341ac0340403b42c83e384832,19,1,0,0,0,,,,,
0x01f2708a01a9f955daa9365ef6384f8038afc649,19,1,0,0,0,,,,,
0xaf758ade7ac1752172169459e046c386f044bcaa,19,1,0,0,0,,,,,
0xa6fdd2aea879c2bfb88c694d0ed0d8dd1c1f2b10,635,26,4,0.006299,0.153846,,,,,
0x136f0e900981d6d9301c96590f18bc5effd4d027,1116,36,6,0.005376,0.166667,,,,,
0x39d8543909bafad64d662994fe23a65681d2e2f7,827,35,4,0.004837,0.114286,,,,,
0x2ed055ab9d4697197d4b767b2a7a0cdb93bbc124,159,4,1,0.006289,0.25,,,,,
0xfabfe21b0b9f0c026e1c9f32e0f287225efdd19c,37,3,0,0,0,,,,,
0x0c6337b6b209b3fb1f87c0af5ac2a279705193bc,19,1,0,0,0,,,,,
0xb372018f3be9e171df0581136b59d2faf73a7d5d,271,8,2,0.00738,0.25,,,,,
0x4d498b18abcf83a15d3364d7419a4ef382982c7d,410,18,5,0.012195,0.277778,,,,,
0xb5a79525ea8302e7b489a1f55b0df6021ad1dee1,3089,128,8,0.00259,0.0625,,,,,
0xb87a107e305904bde368e2231641de86360c54b5,527,24,4,0.00759,0.166667,,,,,
0x8c24fffa052a0614f037c495db33e07d8b1a9ba3,1589,64,15,0.00944,0.234375,,,,,
0xb4ddb5df0a0f5fab283cc415f97ba895acd4c097,1500,76,13,0.008667,0.171053,,,,,
0xb027152edee7558187ca1f639abb688c4c38d314,1767,73,9,0.005093,0.123288,,,,,
0xc7696b27830dd8aa4823a1cba8440c27c36adec4,2938,141,34,0.011572,0.241135,,,,,
0xc4395759e26469baa0e6421bdc1d0232c6f4b6c3,19,1,0,0,0,,,,,
0xcab01dedaa9e87d03e5eff6dedab9ad98298ccc6,19,1,0,0,0,,,,,
0x2a31114378a3093d29aa387bfe3829d9f1f4c2a8,19,1,0,0,0,,,,,
0x91b876c8614495fb9272a95edecc92938e5e2da6,4083,118,7,0.001714,0.059322,,,,,
0x53bccda5dcacc0b10b7c4145b0aa6581330b8635,255,10,2,0.007843,0.2,,,,,
0xce6cccec8730973574651238dd05c19d4190ebe2,313,14,2,0.00639,0.142857,,,,,
0xcca8353a18e7ab7b3d094ee1f9ddc91bdf2ca6a4,156,15,2,0.012821,0.133333,,,,,
0x5de536980895e1f1664445d87cec98b646eb8823,19,1,0,0,0,,,,,
0xe9bea412f95dd62d9dc0f53461e1be1d993afe23,378,14,2,0.005291,0.142857,,,,,
0x3cb9872c4c3d380a65646d5d892cde39f072d982,4305,194,10,0.002323,0.051546,,,,,
0xf58f13d4d659d716a2ef930f3fa38b7d182b7f79,6,1,0,0,0,,,,,
0x099d1487f29c5497072aa78bad64a29b0bbcb8ef,37,3,0,0,0,,,,,
0xcd94ea2122f4dad71fb29b7a0d2c5cbf6f703d12,1357,68,11,0.008106,0.161765,,,,,
0x5bc362054afda72c6a5b42f9a36c1a1b3524dd6c,570,31,4,0.007018,0.129032,,,,,
0xbf871ee17553ca56382a0dda5256760a0a979e62,19,1,0,0,0,,,,,
0xef6834f98d94badaf6c2bae963aa02f23c3eb0e0,76,2,1,0.013158,0.5,,,,,
0x6b07cb54be50bc040cca0360ec792d7b5609f4db,1908,127,9,0.004717,0.070866,,,,,
0xd6b49fbc2f55b896edcc6982b5d5beea43a5aec1,1715,76,17,0.009913,0.223684,,,,,
0xe358b3b9f29c67cb810c5184e6fde27d66ce036c,19,1,0,0,0,,,,,
0x039a35c281a34cbcba45c82a4e4dc5049b2aff1a,1450,75,13,0.008966,0.173333,,,,,
0xa8637b2df8ca339818314b7def756ed19ae4d5e3,4084,118,7,0.001714,0.059322,,,,,
